TimeCreated,EventID,Computer,TargetUserName,IpAddress,LogonType
2026-06-10 08:25:08.081087+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:25:08.086578+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:25:08.088043+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
2026-06-10 08:25:08.109034+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:25:18.433525+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:25:18.436075+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
2026-06-10 08:25:18.437325+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:25:18.442686+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:25:18.443678+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
2026-06-10 08:25:18.444593+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:25:28.438326+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:25:28.444733+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
2026-06-10 08:25:28.446188+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:25:28.454559+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:25:28.455830+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
2026-06-10 08:25:28.457155+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:25:41.966797+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:25:41.969210+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
2026-06-10 08:25:41.970535+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:25:41.977762+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:25:41.979271+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
2026-06-10 08:25:41.980541+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:25:47.243593+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:25:47.245619+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
2026-06-10 08:25:47.246822+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:25:47.255814+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:25:47.257849+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
2026-06-10 08:25:47.260326+00:00,4798,DESKTOP-79HF06N,estudiante,,
2026-06-10 08:25:58.813383+00:00,4798,DESKTOP-79HF06N,Administrador,,
2026-06-10 08:25:58.815971+00:00,4798,DESKTOP-79HF06N,DefaultAccount,,
